order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit,is_returned,order_month,order_year
O00225,2024-11-21,C0751,P0648,Online,Online,2,240.95,0.2,385.52,137.75,165.12,0,2024-11,2024
O00226,2023-10-05,C0511,P0648,Online,Online,1,240.95,0.2,192.76,137.75,82.56,0,2023-10,2023
O00227,2023-06-04,C0739,P0007,S017,In-Store,1,276.22,0.05,262.41,166.73,104.01550000000003,0,2023-06,2023
O00228,2025-01-15,C0654,P1184,Online,Online,1,32.67,0.05,31.04,22.25,9.899000000000001,0,2025-01,2025
O00229,2024-08-30,C0192,P0860,S049,In-Store,1,179.4,0.05,170.43,107.07,68.71350000000001,0,2024-08,2024
O00230,2023-11-02,C0221,P0712,Online,Online,4,124.0,0.05,471.2,108.42,59.20399999999999,0,2023-11,2023
O00231,2025-04-03,C0590,P0029,S023,In-Store,2,37.24,0.0,74.48,28.6,17.28,0,2025-04,2025
O00232,2024-04-03,C0314,P1028,S007,In-Store,1,233.27,0.2,186.62,189.75,34.81600000000001,0,2024-04,2024
O00233,2023-08-28,C0466,P0847,S022,In-Store,1,292.23,0.2,233.78,174.31,94.33600000000001,0,2023-08,2023
O00234,2024-11-29,C0783,P0687,Online,Online,3,207.29,0.05,590.78,163.92,123.6045,0,2024-11,2024
O00235,2025-01-03,C0382,P0362,S010,In-Store,4,149.41,0.2,478.11,85.59,204.224,0,2025-01,2025
O00236,2024-11-19,C0675,P0895,S044,In-Store,1,205.55,0.0,205.55,156.32,49.23000000000002,0,2024-11,2024
O00237,2024-02-15,C0106,P0183,S039,In-Store,1,304.66,0.2,243.73,181.16,98.80000000000003,0,2024-02,2024
O00238,2025-04-09,C0767,P1115,Online,Online,3,265.8,0.2,637.92,159.26,255.69600000000005,0,2025-04,2025
O00239,2024-02-02,C0033,P0593,S013,In-Store,2,71.58,0.05,136.0,37.74,64.29599999999999,1,2024-02,2024
O00240,2024-07-09,C0564,P0780,Online,Online,1,253.19,0.2,202.55,194.67,46.81600000000001,1,2024-07,2024
O00241,2025-03-04,C0359,P0950,S052,In-Store,20,182.2,0.2,2915.2,106.54,1210.5599999999997,0,2025-03,2025
O00242,2024-04-10,C0383,P0458,S017,In-Store,1,296.72,0.1,267.05,160.55,122.55300000000001,0,2024-04,2024
O00243,2025-02-14,C0480,P0849,S000,In-Store,2,111.61,0.2,178.58,66.13,72.76800000000001,0,2025-02,2025
O00244,2023-07-04,C0026,P0314,S053,In-Store,2,144.23,0.1,259.61,82.64,110.86199999999998,0,2023-07,2023
O00245,2023-06-27,C0585,P0880,Online,Online,2,166.53,0.2,266.45,97.2,110.928,0,2023-06,2023
O00246,2024-07-14,C0659,P0805,S051,In-Store,1,290.78,0.2,232.62,171.72,95.24799999999999,0,2024-07,2024
O00247,2024-01-01,C0651,P0799,Online,In-Store,2,61.07,0.2,97.71,55.27,9.279999999999996,0,2024-01,2024
O00248,2024-11-12,C0529,P0324,S006,In-Store,1,96.35,0.05,91.53,52.75,41.419999999999995,0,2024-11,2024
O00249,2024-09-16,C0646,P1181,S053,In-Store,2,64.84,0.1,116.71,36.94,50.22000000000001,0,2024-09,2024
O00250,2023-08-27,C0162,P0660,Online,Online,1,161.23,0.0,161.23,128.05,33.17999999999998,0,2023-08,2023
O00251,2024-11-27,C0011,P0111,Online,Online,1,184.61,0.0,184.61,108.89,75.72000000000001,0,2024-11,2024
O00252,2024-04-23,C0025,P0267,S040,In-Store,1,349.07,0.1,314.16,193.29,140.202,0,2024-04,2024
O00253,2024-02-21,C0668,P0454,Online,Online,2,57.81,0.05,109.84,39.64,34.523,0,2024-02,2024
O00254,2025-01-17,C0526,P0774,S042,In-Store,2,58.03,0.0,116.06,36.05,43.96000000000001,0,2025-01,2025
O00255,2024-08-20,C0147,P0047,S037,In-Store,1,141.0,0.0,141.0,86.75,54.25,0,2024-08,2024
O00256,2024-08-14,C0610,P0251,Online,Online,2,201.63,0.1,362.93,102.77,177.948,0,2024-08,2024
O00257,2023-08-11,C0184,P0190,Online,Online,1,232.24,0.1,209.02,136.2,86.43600000000002,0,2023-08,2023
O00258,2024-01-13,C0212,P0800,Online,Online,1,100.39,0.0,100.39,78.13,22.260000000000005,0,2024-01,2024
O00259,2024-02-09,C0498,P0156,Online,Online,1,140.3,0.2,112.24,104.23,28.85600000000001,0,2024-02,2024
O00260,2023-07-30,C0321,P0923,S011,In-Store,4,73.26,0.1,263.74,64.43,31.787999999999993,0,2023-07,2023
O00261,2023-11-21,C0182,P1161,Online,In-Store,1,32.57,0.0,32.57,17.28,15.29,0,2023-11,2023
O00262,2023-07-27,C0351,P0710,S039,In-Store,3,23.5,0.0,70.5,14.07,28.29,0,2023-07,2023
O00263,2024-05-01,C0759,P0521,S012,In-Store,2,206.03,0.0,412.06,150.83,110.39999999999998,0,2024-05,2024
O00264,2024-10-16,C0530,P1048,S013,In-Store,2,60.3,0.1,108.54,41.7,33.47999999999999,0,2024-10,2024
O00265,2023-10-17,C0222,P0060,S014,In-Store,3,146.26,0.0,438.78,118.59,83.00999999999996,0,2023-10,2023
O00266,2024-05-11,C0129,P0548,Online,Online,2,209.52,0.05,398.09,186.82,43.13000000000003,0,2024-05,2024
O00267,2024-06-06,C0356,P1129,S029,In-Store,2,81.51,0.2,130.42,68.6,20.65600000000002,0,2024-06,2024
O00268,2025-02-03,C0409,P0395,Online,Online,1,78.81,0.05,74.87,41.75,35.207,0,2025-02,2025
O00269,2024-12-29,C0734,P0575,S006,In-Store,3,101.87,0.1,275.05,80.73,57.078,0,2024-12,2024
O00270,2023-05-26,C0210,P0999,S028,In-Store,3,185.46,0.2,445.1,139.55,110.184,0,2023-05,2023
O00271,2023-07-31,C0278,P0652,S038,In-Store,1,171.03,0.2,136.82,96.8,59.38400000000001,0,2023-07,2023
O00272,2024-10-30,C0580,P0722,S040,In-Store,1,17.67,0.0,17.67,15.35,2.320000000000002,0,2024-10,2024
O00273,2024-08-21,C0034,P1047,Online,Online,1,126.31,0.2,101.05,79.41,37.52,0,2024-08,2024
O00274,2023-07-11,C0660,P1086,S001,In-Store,1,80.63,0.0,80.63,69.87,10.759999999999991,0,2023-07,2023
O00275,2023-12-22,C0330,P0879,S022,In-Store,1,168.21,0.05,159.8,148.84,18.401500000000002,0,2023-12,2023
O00276,2024-05-28,C0672,P0761,S049,In-Store,3,240.31,0.1,648.84,125.81,309.15000000000003,0,2024-05,2024
O00277,2024-10-24,C0326,P0022,S013,In-Store,1,124.36,0.2,99.49,104.0,16.288,0,2024-10,2024
O00278,2024-05-04,C0329,P0476,S024,In-Store,1,52.23,0.1,47.01,43.43,7.919999999999997,0,2024-05,2024
O00279,2024-02-16,C0539,P0445,Online,Online,2,35.94,0.1,64.69,22.48,24.227999999999994,0,2024-02,2024
O00280,2024-11-07,C0687,P0153,S041,In-Store,2,56.67,0.2,90.67,28.68,44.784000000000006,0,2024-11,2024
O00281,2024-01-22,C0445,P0650,S012,In-Store,1,190.7,0.05,181.16,146.68,41.81899999999998,0,2024-01,2024
O00282,2024-03-21,C0505,P1021,Online,Online,1,176.65,0.1,158.99,110.79,59.274,0,2024-03,2024
O00283,2023-05-20,C0127,P0927,Online,Online,2,33.5,0.1,60.3,21.59,21.438000000000002,0,2023-05,2023
O00284,2023-08-14,C0242,P1180,Online,Online,3,89.37,0.0,268.11,47.06,126.93,0,2023-08,2023
O00285,2023-09-03,C0589,P0009,S018,In-Store,1,250.87,0.05,238.33,173.96,73.0645,0,2023-09,2023
O00286,2023-10-18,C0412,P0075,S058,In-Store,1,199.17,0.0,199.17,145.35,53.81999999999999,0,2023-10,2023
O00287,2023-10-03,C0016,P0142,S053,In-Store,2,132.42,0.2,211.87,96.4,57.63199999999998,0,2023-10,2023
O00288,2024-01-03,C0281,P0649,S025,In-Store,1,266.25,0.0,266.25,181.85,84.4,0,2024-01,2024
O00289,2023-10-29,C0320,P1011,S025,In-Store,1,88.39,0.1,79.55,77.97,9.378000000000002,0,2023-10,2023
O00290,2024-03-04,C0465,P1010,S058,In-Store,1,228.83,0.0,228.83,166.74,62.09,0,2024-03,2024
O00291,2024-04-30,C0632,P0210,Online,Online,1,193.02,0.0,193.02,100.6,92.42000000000002,1,2024-04,2024
O00292,2024-12-22,C0142,P0215,S055,In-Store,1,203.42,0.2,162.74,147.27,44.91999999999999,0,2024-12,2024
O00293,2023-12-10,C0090,P0391,S051,In-Store,1,234.22,0.1,210.8,138.13,86.48100000000001,0,2023-12,2023
O00294,2023-06-04,C0550,P0010,S055,In-Store,2,99.46,0.0,198.92,77.19,44.53999999999999,0,2023-06,2023
O00295,2023-09-24,C0797,P0088,Online,Online,3,361.93,0.1,977.21,190.26,463.509,0,2023-09,2023
O00296,2024-03-16,C0337,P0777,Online,Online,2,145.77,0.05,276.96,96.59,93.44200000000001,1,2024-03,2024
O00297,2023-10-05,C0597,P0943,Online,Online,1,181.12,0.1,163.01,104.17,69.25500000000001,0,2023-10,2023
O00298,2024-07-19,C0771,P1196,S057,In-Store,1,103.64,0.2,82.91,61.87,33.416000000000004,0,2024-07,2024
O00299,2023-07-17,C0684,P0250,S015,In-Store,1,294.26,0.2,235.41,182.26,89.60000000000001,0,2023-07,2023
O00300,2024-08-18,C0287,P0659,S030,In-Store,2,218.6,0.05,415.34,173.17,86.31700000000001,0,2024-08,2024
O00301,2024-10-05,C0784,P0606,S022,In-Store,2,6.77,0.05,12.86,5.74,1.9569999999999987,0,2024-10,2024
O00302,2024-04-05,C0752,P0421,S004,In-Store,1,322.09,0.2,257.67,189.31,106.22399999999999,0,2024-04,2024
O00303,2023-08-12,C0013,P0442,S024,In-Store,2,206.69,0.05,392.71,149.23,109.174,0,2023-08,2023
O00304,2024-02-23,C0348,P0427,S048,In-Store,2,219.82,0.1,395.68,163.97,100.52999999999999,0,2024-02,2024
O00305,2023-09-01,C0319,P0929,S054,In-Store,3,34.13,0.0,102.39,18.97,45.48000000000001,0,2023-09,2023
O00306,2023-06-09,C0224,P0744,S028,In-Store,2,190.33,0.05,361.63,109.86,152.89300000000003,0,2023-06,2023
O00307,2023-12-14,C0192,P0140,Online,Online,2,187.12,0.05,355.53,111.19,144.267,1,2023-12,2023
O00308,2025-04-03,C0591,P0209,Online,Online,2,25.81,0.0,51.62,16.86,17.9,0,2025-04,2025
O00309,2023-12-05,C0246,P0033,S011,In-Store,3,288.63,0.1,779.3,158.0,352.701,0,2023-12,2023
O00310,2025-02-25,C0677,P1087,S016,In-Store,2,36.72,0.0,73.44,18.53,36.379999999999995,0,2025-02,2025
O00311,2024-01-28,C0086,P0725,S009,In-Store,1,240.4,0.2,192.32,149.77,72.504,1,2024-01,2024
O00312,2024-03-23,C0520,P0683,Online,Online,3,27.06,0.1,73.06,14.77,33.183,0,2024-03,2024
O00313,2025-03-09,C0050,P0783,S027,In-Store,2,59.11,0.05,112.31,41.45,33.553999999999995,0,2025-03,2025
O00314,2023-04-16,C0412,P0361,S033,In-Store,1,214.0,0.2,171.2,135.62,62.704,0,2023-04,2023
O00315,2023-07-16,C0111,P0102,S007,In-Store,1,221.14,0.05,210.08,153.44,64.31499999999998,0,2023-07,2023
O00316,2023-04-16,C0036,P1178,Online,Online,2,63.25,0.0,126.5,33.85,58.8,0,2023-04,2023
O00317,2025-03-30,C0282,P0463,S044,In-Store,2,192.98,0.2,308.77,114.83,125.03999999999999,0,2025-03,2025
O00318,2024-04-06,C0103,P0450,S056,In-Store,2,225.1,0.1,405.18,145.58,143.13599999999997,0,2024-04,2024
O00319,2023-07-10,C0175,P0416,S018,In-Store,2,166.68,0.1,300.02,149.54,30.85200000000003,0,2023-07,2023
O00320,2023-05-02,C0096,P0379,Online,In-Store,3,186.5,0.2,447.6,93.72,222.67200000000003,0,2023-05,2023
O00321,2024-08-14,C0704,P0488,Online,Online,3,197.17,0.0,591.51,110.7,259.40999999999997,0,2024-08,2024
O00322,2024-06-14,C0340,P0932,Online,Online,2,249.21,0.0,498.42,125.16,248.10000000000002,0,2024-06,2024
O00323,2023-09-27,C0438,P0684,Online,Online,2,222.84,0.1,401.11,161.31,110.754,0,2023-09,2023
O00324,2024-01-25,C0174,P0019,S030,In-Store,1,175.44,0.0,175.44,121.3,54.14,0,2024-01,2024
O00325,2024-01-27,C0253,P0967,Online,Online,2,177.85,0.0,355.7,94.1,167.5,0,2024-01,2024
O00326,2023-09-02,C0297,P0467,S010,In-Store,3,102.73,0.05,292.78,72.92,84.9585,0,2023-09,2023
O00327,2024-08-04,C0102,P0623,S021,In-Store,1,122.49,0.2,97.99,79.69,34.24,0,2024-08,2024
O00328,2025-03-17,C0359,P1117,Online,Online,1,233.4,0.2,186.72,142.81,72.47200000000001,0,2025-03,2025
O00329,2023-11-02,C0469,P0027,S019,In-Store,1,236.79,0.1,213.11,189.64,42.43500000000001,0,2023-11,2023
O00330,2024-03-05,C0793,P0684,S017,In-Store,1,222.84,0.0,222.84,161.31,61.53,0,2024-03,2024
O00331,2024-06-24,C0420,P0451,S009,In-Store,1,34.75,0.1,31.28,31.42,2.9969999999999986,0,2024-06,2024
O00332,2024-05-22,C0250,P1182,S027,In-Store,1,275.08,0.1,247.57,167.92,96.444,0,2024-05,2024
O00333,2023-12-12,C0091,P0396,S024,In-Store,1,242.65,0.0,242.65,124.91,117.74000000000001,1,2023-12,2023
O00334,2024-09-19,C0641,P1115,S028,In-Store,2,265.8,0.05,505.02,159.26,202.42600000000002,0,2024-09,2024
O00335,2023-12-08,C0695,P0714,S025,In-Store,2,219.22,0.2,350.75,133.22,137.6,0,2023-12,2023
O00336,2025-03-09,C0282,P0633,Online,Online,1,13.12,0.1,11.81,11.45,1.503,0,2025-03,2025
O00337,2023-06-24,C0125,P0887,S036,In-Store,3,92.06,0.1,248.56,74.33,47.87100000000001,1,2023-06,2023
O00338,2024-11-14,C0008,P1021,S009,In-Store,2,176.65,0.2,282.64,110.79,105.376,0,2024-11,2024
O00339,2024-08-29,C0535,P0593,Online,In-Store,3,71.58,0.05,204.0,37.74,96.44399999999997,1,2024-08,2024
O00340,2024-01-02,C0295,P0132,S000,In-Store,1,63.3,0.2,50.64,34.59,22.967999999999996,0,2024-01,2024
O00341,2024-12-31,C0289,P0770,Online,Online,2,221.83,0.2,354.93,110.98,177.36,0,2024-12,2024
O00342,2024-08-24,C0440,P0721,S000,In-Store,1,255.39,0.0,255.39,162.62,92.76999999999998,0,2024-08,2024
O00343,2023-08-27,C0358,P0580,S032,In-Store,2,220.06,0.05,418.11,120.54,189.088,0,2023-08,2023
O00344,2025-03-28,C0730,P0554,Online,Online,2,115.46,0.05,219.37,61.88,101.80199999999998,0,2025-03,2025
O00345,2023-09-21,C0082,P0595,Online,Online,2,277.06,0.2,443.3,158.47,189.74400000000003,0,2023-09,2023
O00346,2024-07-09,C0254,P0791,S057,In-Store,1,64.75,0.0,64.75,37.71,27.04,0,2024-07,2024
O00347,2024-05-15,C0309,P1016,S036,In-Store,1,321.0,0.2,256.8,186.81,107.352,0,2024-05,2024
O00348,2023-09-06,C0330,P1184,Online,Online,2,32.67,0.05,62.07,22.25,19.798000000000002,0,2023-09,2023
O00349,2024-04-15,C0426,P1135,Online,Online,1,65.37,0.1,58.83,47.87,15.750000000000007,0,2024-04,2024
O00350,2024-10-07,C0580,P0944,S024,In-Store,2,64.12,0.2,102.59,41.35,36.43200000000001,0,2024-10,2024
O00351,2023-11-27,C0539,P0905,S032,In-Store,1,138.07,0.1,124.26,108.67,26.459999999999994,0,2023-11,2023
O00352,2024-12-17,C0437,P0955,S026,In-Store,2,222.1,0.2,355.36,113.68,173.47199999999998,0,2024-12,2024
O00353,2023-11-09,C0572,P0054,S026,In-Store,1,315.6,0.0,315.6,178.49,137.11,0,2023-11,2023
O00354,2023-12-21,C0629,P0619,S037,In-Store,2,181.23,0.1,326.21,113.49,121.93199999999999,0,2023-12,2023
O00355,2024-12-04,C0556,P1158,S003,In-Store,2,275.48,0.2,440.77,175.62,159.77600000000004,0,2024-12,2024
O00356,2023-12-15,C0686,P0012,S048,In-Store,1,331.78,0.2,265.42,197.96,107.05599999999998,0,2023-12,2023
O00357,2024-05-22,C0086,P0112,Online,Online,2,314.05,0.0,628.1,170.67,286.76000000000005,0,2024-05,2024
O00358,2023-10-06,C0099,P0595,S044,In-Store,2,277.06,0.1,498.71,158.47,213.46200000000002,0,2023-10,2023
O00359,2023-08-06,C0124,P1197,S047,In-Store,1,252.57,0.0,252.57,154.11,98.45999999999998,0,2023-08,2023
O00360,2025-01-21,C0528,P0295,S031,In-Store,1,33.48,0.05,31.81,20.39,12.435499999999996,0,2025-01,2025
O00361,2023-10-24,C0691,P0316,S019,In-Store,1,150.05,0.0,150.05,95.84,54.21000000000001,0,2023-10,2023
O00362,2024-01-13,C0638,P0411,Online,Online,2,232.21,0.0,464.42,192.61,79.19999999999999,1,2024-01,2024
O00363,2023-05-13,C0123,P1064,Online,Online,1,41.74,0.05,39.65,30.85,10.3455,0,2023-05,2023
O00364,2023-08-04,C0025,P1035,S003,In-Store,2,130.92,0.0,261.84,71.44,118.95999999999998,0,2023-08,2023
O00365,2024-02-16,C0495,P0376,S053,In-Store,1,79.72,0.1,71.75,56.0,21.348,0,2024-02,2024
O00366,2025-01-10,C0697,P0899,S039,In-Store,2,118.47,0.0,236.94,99.65,37.639999999999986,0,2025-01,2025
O00367,2024-09-05,C0651,P0044,Online,Online,1,22.6,0.05,21.47,14.78,7.429000000000002,0,2024-09,2024
O00368,2023-07-02,C0759,P1119,Online,Online,1,64.93,0.2,51.94,51.65,10.624000000000008,0,2023-07,2023
O00369,2024-04-18,C0683,P0204,S031,In-Store,2,200.67,0.1,361.21,110.34,162.59399999999997,0,2024-04,2024
O00370,2023-12-04,C0400,P0790,S006,In-Store,2,70.22,0.2,112.35,47.78,35.903999999999996,0,2023-12,2023
O00371,2024-05-23,C0435,P0303,Online,Online,2,214.71,0.2,343.54,190.15,39.29600000000001,0,2024-05,2024
O00372,2023-05-23,C0398,P0022,S002,In-Store,2,124.36,0.2,198.98,104.0,32.576,0,2023-05,2023
O00373,2023-08-18,C0363,P0285,S046,In-Store,1,86.63,0.2,69.3,74.63,9.600000000000001,0,2023-08,2023
O00374,2024-03-01,C0162,P0732,S055,In-Store,2,186.46,0.05,354.27,95.93,172.007,0,2024-03,2024
O00375,2023-11-14,C0723,P1075,S004,In-Store,2,285.01,0.05,541.52,191.46,177.74499999999995,0,2023-11,2023
O00376,2024-10-04,C0360,P1153,S045,In-Store,1,152.8,0.05,145.16,103.2,47.120000000000005,0,2024-10,2024
O00377,2023-06-18,C0780,P0620,S004,In-Store,1,263.03,0.2,210.42,158.38,83.71999999999998,0,2023-06,2023
O00378,2023-09-01,C0483,P0369,S059,In-Store,1,314.41,0.1,282.97,197.87,104.88600000000002,0,2023-09,2023
O00379,2025-03-20,C0331,P0891,S022,In-Store,1,183.58,0.2,146.86,115.51,54.45600000000001,0,2025-03,2025
O00380,2024-10-16,C0030,P0325,Online,Online,2,22.19,0.0,44.38,19.23,5.920000000000002,0,2024-10,2024
O00381,2024-02-16,C0695,P0975,S014,In-Store,3,41.01,0.05,116.88,27.26,39.187499999999986,0,2024-02,2024
O00382,2024-04-11,C0178,P0786,S026,In-Store,3,21.67,0.0,65.01,13.41,24.780000000000005,0,2024-04,2024
O00383,2023-10-24,C0256,P0234,Online,Online,1,76.36,0.0,76.36,68.98,7.3799999999999955,0,2023-10,2023
O00384,2024-03-09,C0383,P0060,S020,In-Store,2,146.26,0.0,292.52,118.59,55.339999999999975,0,2024-03,2024
O00385,2024-10-09,C0386,P0272,S036,In-Store,3,43.92,0.05,125.17,22.88,59.964,0,2024-10,2024
O00386,2024-06-29,C0502,P0896,S014,In-Store,2,165.91,0.05,315.23,107.19,111.568,0,2024-06,2024
O00387,2024-04-26,C0444,P1082,S012,In-Store,3,35.93,0.0,107.79,21.85,42.239999999999995,0,2024-04,2024
O00388,2023-10-21,C0644,P0197,Online,Online,4,180.86,0.05,687.27,139.6,156.78800000000007,0,2023-10,2023
O00389,2024-05-15,C0368,P0835,S055,In-Store,3,147.06,0.0,441.18,111.97,105.27000000000001,0,2024-05,2024
O00390,2023-10-19,C0698,P1081,S053,In-Store,2,26.3,0.05,49.97,16.09,19.399,0,2023-10,2023
O00391,2024-06-16,C0485,P1025,Online,In-Store,3,121.03,0.05,344.94,65.93,157.03499999999997,0,2024-06,2024
O00392,2023-05-14,C0449,P0875,S055,In-Store,2,129.03,0.0,258.06,69.4,119.25999999999999,0,2023-05,2023
O00393,2023-11-10,C0130,P1059,Online,Online,2,121.32,0.0,242.64,109.33,23.97999999999999,0,2023-11,2023
O00394,2023-07-08,C0052,P1107,S014,In-Store,1,333.55,0.1,300.19,181.41,136.92600000000002,0,2023-07,2023
O00395,2024-03-20,C0257,P0799,S004,In-Store,3,61.07,0.05,174.05,55.27,16.52999999999999,0,2024-03,2024
O00396,2025-04-09,C0076,P1094,S054,In-Store,1,137.56,0.1,123.8,79.96,51.84000000000001,0,2025-04,2025
O00397,2023-09-07,C0058,P1118,S007,In-Store,3,179.99,0.2,431.98,140.01,95.95200000000006,0,2023-09,2023
O00398,2024-08-10,C0269,P0061,Online,Online,2,147.64,0.2,236.22,76.11,114.44799999999998,0,2024-08,2024
O00399,2023-07-15,C0342,P0121,Online,Online,1,201.89,0.1,181.7,130.95,63.846,0,2023-07,2023
O00400,2024-10-28,C0679,P0127,Online,Online,2,89.43,0.0,178.86,62.77,53.32000000000001,0,2024-10,2024
O00401,2023-07-14,C0577,P0072,S004,In-Store,1,129.69,0.2,103.75,80.11,39.664,0,2023-07,2023
O00402,2025-03-16,C0627,P0165,S030,In-Store,2,46.91,0.05,89.13,24.44,42.69299999999999,0,2025-03,2025
O00403,2023-11-12,C0042,P0213,Online,Online,2,192.05,0.05,364.89,159.65,61.56000000000001,0,2023-11,2023
O00404,2024-06-13,C0441,P0978,S054,In-Store,1,219.94,0.05,208.94,174.42,43.24400000000001,0,2024-06,2024
O00405,2023-08-22,C0056,P0053,S051,In-Store,2,222.76,0.05,423.24,186.69,68.53299999999999,1,2023-08,2023
O00406,2024-12-10,C0388,P0037,S003,In-Store,3,63.29,0.2,151.9,42.09,50.879999999999995,0,2024-12,2024
O00407,2024-10-12,C0712,P0256,S027,In-Store,1,247.09,0.05,234.74,146.13,95.912,0,2024-10,2024
O00408,2025-04-01,C0120,P0753,S021,In-Store,1,263.55,0.2,210.84,137.07,101.18400000000003,0,2025-04,2025
O00409,2023-07-21,C0243,P0475,Online,Online,3,213.94,0.0,641.82,117.58,289.08,0,2023-07,2023
O00410,2023-07-02,C0765,P1098,S051,In-Store,3,91.83,0.0,275.49,63.28,85.64999999999999,1,2023-07,2023
O00411,2024-02-28,C0255,P0116,Online,Online,2,196.71,0.05,373.75,166.99,56.467999999999996,0,2024-02,2024
O00412,2024-08-16,C0289,P0089,S038,In-Store,3,229.1,0.05,652.93,150.01,225.4065,0,2024-08,2024
O00413,2023-06-04,C0132,P0814,S007,In-Store,3,222.65,0.0,667.95,157.04,196.83000000000004,0,2023-06,2023
O00414,2025-02-08,C0556,P0421,S047,In-Store,1,322.09,0.1,289.88,189.31,119.50199999999998,0,2025-02,2025
O00415,2025-02-25,C0225,P0908,S017,In-Store,1,210.56,0.1,189.5,133.22,69.60600000000001,1,2025-02,2025
O00416,2024-07-09,C0299,P0500,S017,In-Store,3,222.98,0.1,602.05,118.48,282.15,1,2024-07,2024
O00417,2025-01-21,C0515,P0213,Online,Online,3,192.05,0.2,460.92,159.65,77.76000000000002,0,2025-01,2025
O00418,2023-09-09,C0636,P0995,Online,Online,2,177.45,0.05,337.15,106.34,135.10899999999995,0,2023-09,2023
O00419,2023-06-10,C0533,P0472,S035,In-Store,1,267.62,0.05,254.24,160.56,101.707,0,2023-06,2023
O00420,2023-06-02,C0742,P0290,Online,Online,3,209.97,0.05,598.41,105.5,297.73949999999996,1,2023-06,2023
O00421,2025-01-22,C0665,P0929,Online,In-Store,1,34.13,0.2,27.3,18.97,12.128000000000004,0,2025-01,2025
O00422,2024-03-30,C0276,P0569,S019,In-Store,1,18.44,0.0,18.44,10.75,7.690000000000001,0,2024-03,2024
O00423,2023-07-31,C0624,P0786,S055,In-Store,2,21.67,0.2,34.67,13.41,13.216000000000003,0,2023-07,2023
O00424,2024-04-29,C0045,P0459,Online,Online,3,44.11,0.05,125.71,32.14,34.11449999999999,1,2024-04,2024
O00425,2024-11-21,C0545,P0107,S002,In-Store,2,193.34,0.1,348.01,154.55,69.82199999999999,0,2024-11,2024
O00426,2024-01-25,C0623,P0688,S058,In-Store,2,83.95,0.1,151.11,58.01,46.69200000000001,0,2024-01,2024
O00427,2023-11-02,C0605,P0443,S021,In-Store,2,283.37,0.2,453.39,188.88,151.18400000000003,0,2023-11,2023
O00428,2024-03-15,C0596,P0116,S035,In-Store,2,196.71,0.2,314.74,166.99,47.552,0,2024-03,2024
O00429,2023-12-28,C0694,P0588,Online,In-Store,2,165.38,0.2,264.61,131.59,54.06399999999999,0,2023-12,2023
O00430,2024-03-02,C0736,P1163,S016,In-Store,1,151.89,0.05,144.3,94.31,54.70099999999998,0,2024-03,2024
O00431,2023-05-27,C0478,P0487,Online,Online,1,134.85,0.0,134.85,112.2,22.64999999999999,0,2023-05,2023
O00432,2025-03-01,C0698,P0561,Online,Online,2,182.85,0.05,347.41,137.05,87.01999999999997,0,2025-03,2025
O00433,2024-07-09,C0302,P0691,S002,In-Store,1,258.99,0.1,233.09,156.94,91.84500000000001,0,2024-07,2024
O00434,2023-11-14,C0675,P0513,S051,In-Store,2,27.18,0.0,54.36,18.81,16.740000000000002,0,2023-11,2023
O00435,2023-08-17,C0582,P0657,S054,In-Store,1,29.04,0.05,27.59,15.54,12.825,0,2023-08,2023
O00436,2024-12-17,C0017,P0900,Online,Online,3,18.92,0.0,56.76,14.57,13.050000000000004,0,2024-12,2024
O00437,2025-01-02,C0491,P1139,Online,Online,3,222.83,0.0,668.49,196.14,80.07000000000008,0,2025-01,2025
O00438,2024-10-15,C0081,P0566,S035,In-Store,1,10.71,0.1,9.64,9.25,1.3140000000000007,0,2024-10,2024
O00439,2023-09-19,C0451,P0368,Online,Online,1,103.79,0.1,93.41,63.19,36.540000000000006,0,2023-09,2023
O00440,2024-12-16,C0506,P0260,Online,Online,1,116.29,0.05,110.48,104.16,11.52350000000001,0,2024-12,2024
O00441,2023-11-06,C0632,P0101,Online,Online,1,77.72,0.0,77.72,55.73,21.990000000000002,0,2023-11,2023
